order_id,date,product_id,product_name,price,currency,category_id,category_name,subcategory_id,subcategory_name,store_id,store_name,city_id,city_name,country_id,country
DNL-66978,07/03/2023,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
DNL-66978,07/03/2023,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
DNL-66978,07/03/2023,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S002,Muscle Mart,LA,Los Angeles,US,United States
SKZ-66790,05/10/2020,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S001,FitGear Hub,NY,New York,US,United States
SKZ-66790,05/10/2020,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
SKZ-66790,05/10/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
SKZ-66790,05/10/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
SKZ-66790,05/10/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
WSA-75141,16/10/2022,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
WSA-75141,16/10/2022,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S003,Strength Central,CH,Chicago,US,United States
SOF-47510,10/06/2020,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
SOF-47510,10/06/2020,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
SOF-47510,10/06/2020,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
PKH-02644,19/11/2022,P022,Trigger Point Grid Roller,59.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
PKH-02644,19/11/2022,P023,PulseRelief Massage Gun,199.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
OMU-33831,23/02/2021,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
OMU-33831,23/02/2021,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
OMU-33831,23/02/2021,P005,Glide Elite Elliptical,999.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S003,Strength Central,CH,Chicago,US,United States
OMU-33831,23/02/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
OMU-33831,23/02/2021,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
VSU-32872,04/10/2023,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
DTL-37543,17/09/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
DTL-37543,17/09/2023,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S003,Strength Central,CH,Chicago,US,United States
DTL-37543,17/09/2023,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S003,Strength Central,CH,Chicago,US,United States
DTL-37543,17/09/2023,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
HYZ-75272,17/08/2021,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
HYZ-75272,17/08/2021,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S003,Strength Central,CH,Chicago,US,United States
GWX-26099,16/04/2021,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S003,Strength Central,CH,Chicago,US,United States
GWX-26099,16/04/2021,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S003,Strength Central,CH,Chicago,US,United States
GWX-26099,16/04/2021,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
GWX-26099,16/04/2021,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
GWX-26099,16/04/2021,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
IUL-22889,17/08/2022,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
GIS-61019,17/05/2020,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
GIS-61019,17/05/2020,P023,PulseRelief Massage Gun,199.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
GJT-68202,18/11/2021,P006,Compact Cross Trainer,549.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GJT-68202,18/11/2021,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GJT-68202,18/11/2021,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
VNR-35178,09/06/2021,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TTX-16794,24/12/2020,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TTX-16794,24/12/2020,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TTX-16794,24/12/2020,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TTX-16794,24/12/2020,P007,AquaRow 500,899.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TTX-16794,24/12/2020,P006,Compact Cross Trainer,549.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TSX-39670,21/03/2021,P005,Glide Elite Elliptical,999.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
TSX-39670,21/03/2021,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
RTK-82007,23/09/2020,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RTK-82007,23/09/2020,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RTK-82007,23/09/2020,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RTK-82007,23/09/2020,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S004,Elite Gym Supply,LO,London,UK,United Kingdom
OAM-18787,16/04/2021,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
OAM-18787,16/04/2021,P002,EconoTread,699.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
OAM-18787,16/04/2021,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
OAM-18787,16/04/2021,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
HPU-33238,15/08/2020,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RVL-65812,31/08/2023,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
RVL-65812,31/08/2023,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
RVL-65812,31/08/2023,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S002,Muscle Mart,LA,Los Angeles,US,United States
RVL-65812,31/08/2023,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
YKO-56201,01/04/2020,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
YKO-56201,01/04/2020,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
YKO-56201,01/04/2020,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
YKO-56201,01/04/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
FCT-01349,12/03/2021,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
FCT-01349,12/03/2021,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
THK-40371,28/11/2020,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
RRM-38682,17/11/2023,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
RRM-38682,17/11/2023,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
RRM-38682,17/11/2023,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
RRM-38682,17/11/2023,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
MCY-80204,01/08/2023,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
MCY-80204,01/08/2023,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S002,Muscle Mart,LA,Los Angeles,US,United States
CDG-91155,27/10/2023,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
CDG-91155,27/10/2023,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
CDG-91155,27/10/2023,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
CDG-91155,27/10/2023,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
SQO-15904,17/03/2020,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
WTO-31619,21/05/2023,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
WTO-31619,21/05/2023,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S004,Elite Gym Supply,LO,London,UK,United Kingdom
WTO-31619,21/05/2023,P012,Olympic Flat Bench,179.99,GBP,C02,Strength Training,SC06,Weight Benches,S004,Elite Gym Supply,LO,London,UK,United Kingdom
WTO-31619,21/05/2023,P013,Multi-Gym Station,1499.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ANG-41305,09/09/2023,P015,FlexForce Band Kit,49.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ANG-41305,09/09/2023,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ANG-41305,09/09/2023,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ANG-41305,09/09/2023,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
OBA-06790,27/02/2022,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
DHO-80696,08/03/2023,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
DHO-80696,08/03/2023,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
DHO-80696,08/03/2023,P012,Olympic Flat Bench,179.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
DHO-80696,08/03/2023,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
VSR-39633,14/10/2021,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
CHL-32404,14/07/2023,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
CHL-32404,14/07/2023,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
CHL-32404,14/07/2023,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
CKS-42863,05/04/2021,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
CKS-42863,05/04/2021,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S003,Strength Central,CH,Chicago,US,United States
CKS-42863,05/04/2021,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
CKS-42863,05/04/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
CKS-42863,05/04/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
JUG-03220,11/08/2021,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S002,Muscle Mart,LA,Los Angeles,US,United States
JUG-03220,11/08/2021,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S002,Muscle Mart,LA,Los Angeles,US,United States
JUG-03220,11/08/2021,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
EWX-51259,27/10/2020,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S004,Elite Gym Supply,LO,London,UK,United Kingdom
EWX-51259,27/10/2020,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
EWX-51259,27/10/2020,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
TGV-24411,05/02/2023,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S002,Muscle Mart,LA,Los Angeles,US,United States
TGV-24411,05/02/2023,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S002,Muscle Mart,LA,Los Angeles,US,United States
TGV-24411,05/02/2023,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
NGO-60491,10/12/2020,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S001,FitGear Hub,NY,New York,US,United States
NGO-60491,10/12/2020,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
NGO-60491,10/12/2020,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
OMJ-15817,08/05/2022,P007,AquaRow 500,899.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
OMJ-15817,08/05/2022,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
PFJ-96393,14/04/2021,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S001,FitGear Hub,NY,New York,US,United States
PFJ-96393,14/04/2021,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
RGR-22883,08/09/2021,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RGR-22883,08/09/2021,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
EFI-34171,29/07/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
EFI-34171,29/07/2021,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S002,Muscle Mart,LA,Los Angeles,US,United States
EFI-34171,29/07/2021,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
SNL-29088,23/04/2021,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
SNL-29088,23/04/2021,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
SNL-29088,23/04/2021,P023,PulseRelief Massage Gun,199.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ZEU-61096,12/11/2023,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
PJO-76042,24/07/2023,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
PJO-76042,24/07/2023,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
PJO-76042,24/07/2023,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
PJO-76042,24/07/2023,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S002,Muscle Mart,LA,Los Angeles,US,United States
PJO-76042,24/07/2023,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S002,Muscle Mart,LA,Los Angeles,US,United States
XMY-06422,20/03/2020,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
BFK-95389,28/04/2020,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
BFK-95389,28/04/2020,P013,Multi-Gym Station,1499.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
BFK-95389,28/04/2020,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
